"","TempMaxima","TempMinima","Insolacao","Evaporacao.Piche"
"1",26.1,18.2,7.6,0.7
"2",26.1,18.2,7.6,0.7
"3",27,18.2,11.2,3
"4",27,17.8,11.2,3
"5",24.6,17.8,3.1,3.5
"6",24.6,17,3.1,3.5
"7",27.4,17,4.4,2.3
"8",27.4,19.7,4.4,2.3
"9",31.8,19.7,11.2,1.7
"10",31.8,17.8,11.2,1.7
"11",31.8,17.8,8.5,3.2
"12",31.8,21.2,8.5,3.2
"13",31.8,21.2,10.2,2.9
"14",31.8,21.6,10.2,2.9
"15",34.2,21.6,10.8,3
"16",34.2,22.4,10.8,3
"17",35.8,22.4,10.9,3.9
"18",35.8,21.8,10.9,3.9
"19",32.4,21.8,6.8,4.6
"20",32.4,24,6.8,4.6
"21",35,24,10.6,4
"22",35,23.4,10.6,4
"23",32.4,23.4,7.7,4.5
"24",32.4,22.4,7.7,4.5
"25",32.8,22.4,2,2.8
"26",32.8,23.2,2,2.8
"27",33.8,23.2,9.5,2.2
"28",33.8,22,9.5,2.2
"29",31.4,22,1.4,3
"30",31.4,23.8,1.4,3
"31",34,23.8,6.7,2.1
"32",34,23,6.7,2.1
"33",33.5,23,5.6,2.7
"34",33.5,24.4,5.6,2.7
"35",27.2,24.4,0.8,2.6
"36",27.2,23.2,0.8,2.6
"37",30,23.2,11.6,2.3
"38",30,18,11.6,2.3
"39",32.8,18,10.3,3.8
"40",32.8,18.6,10.3,3.8
"41",35.8,18.6,11.2,3.6
"42",35.8,19.2,11.2,3.6
"43",32.6,19.2,7,2.9
"44",32.6,16.8,7,2.9
"45",26.8,16.8,0.1,9
"46",26.8,22,0.1,9
"47",28.8,22,9,2
"48",28.8,19.8,9,2
"49",23.9,19.8,1.6,2.8
"50",23.9,18,1.6,2.8
"51",27.4,18,10.4,1.2
"52",27.4,17,10.4,1.2
"53",27.8,17,10.4,3.2
"54",27.8,17.2,10.4,3.2
"55",28.4,17.2,11.3,4.2
"56",28.4,17.2,11.3,4.2
"57",32.3,17.2,10.6,4
"58",32.3,18.6,10.6,4
"59",32.7,18.6,6.3,4
"60",32.7,20.6,6.3,4
"61",27.2,20.6,0.9,3.5
"62",27.2,21,0.9,3.5
"63",27,21,1.1,1.3
"64",27,19.4,1.1,1.3
"65",29.4,19.4,1.7,2.2
"66",29.4,20.8,1.7,2.2
"67",27.4,20.8,1,1.8
"68",27.4,20.1,1,1.8
"69",27.4,20.1,6.8,1.2
"70",27.4,18.6,6.8,1.2
"71",29.8,18.6,11,2.2
"72",29.8,18.2,11,2.2
"73",31.4,18.2,10.2,3
"74",31.4,19.4,10.2,3
"75",30.1,19.4,11,5.3
"76",30.1,19.6,11,5.3
"77",32.4,19.6,11.1,1.6
"78",32.4,19.2,11.1,1.6
"79",33.6,19.2,9.2,3.6
"80",33.6,20.5,9.2,3.6
"81",32.2,20.5,11.2,3.1
"82",32.2,20.4,11.2,3.1
"83",32.8,20.4,9.6,2.9
"84",32.8,21.3,9.6,2.9
"85",36.8,21.3,10.7,3.3
"86",36.8,21.5,10.7,3.3
"87",31.2,21.5,6.3,4
"88",31.2,23.5,6.3,4
"89",25.2,23.5,0,2.8
"90",25.2,20.4,0,2.8
"91",23.6,20.4,0.3,2.4
"92",23.6,20.1,0.3,2.4
"93",27.4,20.1,10.5,1.1
"94",27.4,17.6,10.5,1.1
"95",27.8,17.6,10.4,3.7
"96",27.8,18,10.4,3.7
"97",29,18,10.8,3.8
"98",29,18.4,10.8,3.8
"99",29.8,18.4,10.1,4.1
"100",29.8,17.5,10.1,4.1
"101",30.6,17.5,9.2,3.6
"102",30.6,18.5,9.2,3.6
"103",29.2,18.5,3.9,3.8
"104",29.2,19.8,3.9,3.8
"105",30,19.8,8,2.3
"106",30,20,8,2.3
"107",30.8,20,8.7,2.8
"108",30.8,20.2,8.7,2.8
"109",33,20.2,9,2.4
"110",33,19.3,9,2.4
"111",32.4,19.3,7.9,3.5
"112",32.4,20.3,7.9,3.5
"113",32,20.3,3.7,3.5
"114",32,21.4,3.7,3.5
"115",36.3,21.4,5.1,4.6
"116",36.3,22.8,5.1,4.6
"117",26.4,22.8,0,1.4
"118",26.4,21.8,0,1.4
"119",23,21.8,0,1.5
"120",23,19.6,0,1.5
"121",23.5,19.6,0,1.7
"122",23.5,20.2,0,1.7
"123",32.2,20.2,8,0
"124",32.2,22,8,0
"125",30,22,3.8,2.2
"126",30,21.4,3.8,2.2
"127",25.8,21.4,0.1,1.9
"128",25.8,21.6,0.1,1.9
"129",31.3,21.6,6.8,0.3
"130",31.3,21,6.8,0.3
"131",24.6,21,0.2,1.6
"132",24.6,21.8,0.2,1.6
"133",26.2,21.8,9,0.6
"134",26.2,16.8,9,0.6
"135",25.6,16.8,3,2.2
"136",25.6,16.5,3,2.2
"137",26.4,16.5,6.5,2.8
"138",26.4,17,6.5,2.8
"139",28.6,17,7.9,2.8
"140",28.6,17.1,7.9,2.8
"141",27.4,17.1,5,2.7
"142",27.4,18.2,5,2.7
"143",27.2,18.2,5.9,2.5
"144",27.2,18.4,5.9,2.5
"145",29,18.4,10.4,2.7
"146",29,18,10.4,2.7
"147",31.4,18,8.8,2.9
"148",31.4,18.8,8.8,2.9
"149",32,18.8,8.6,2.5
"150",32,20.4,8.6,2.5
"151",33.4,20.4,9.8,2.5
"152",33.4,20.6,9.8,2.5
"153",30.2,20.6,6.9,4.4
"154",30.2,19.8,6.9,4.4
"155",25.8,19.8,10.1,2.6
"156",25.8,17.6,10.1,2.6
"157",26.7,17.6,10.2,3.4
"158",26.7,15,10.2,3.4
"159",30.1,15,10.5,4
"160",30.1,16.8,10.5,4
"161",28.2,16.8,4.2,4.1
"162",28.2,17.4,4.2,4.1
"163",27.2,17.4,6,3.4
"164",27.2,21.5,6,3.4
"165",32.8,21.5,9.9,2.4
"166",32.8,20.5,9.9,2.4
"167",25.8,20.5,4.2,3.2
"168",25.8,17,4.2,3.2
"169",27.3,17,9.8,1.4
"170",27.3,16.8,9.8,1.4
"171",30.2,16.8,9.8,3.3
"172",30.2,17,9.8,3.3
"173",26.3,17,1.7,2.9
"174",26.3,20,1.7,2.9
"175",23.2,20,9.5,1.5
"176",23.2,15.8,9.5,1.5
"177",22.8,15.8,3.9,2.7
"178",22.8,11.8,3.9,2.7
"179",28.6,11.8,7.5,2.1
"180",28.6,17.8,7.5,2.1
"181",23.6,17.8,0.7,2.8
"182",23.6,18.6,0.7,2.8
"183",24.6,18.6,6.1,0.8
"184",24.6,18.8,6.1,0.8
"185",24,18.8,10.3,1.9
"186",24,14.6,10.3,1.9
"187",26,14.6,10.3,2.5
"188",26,15,10.3,2.5
"189",28,15,5.6,1.8
"190",28,17.5,5.6,1.8
"191",30.4,17.5,6.3,0.3
"192",30.4,19.6,6.3,0.3
"193",31,19.6,6.6,0.9
"194",31,19,6.6,0.9
"195",32.2,19,9.4,0.7
"196",32.2,20.6,9.4,0.7
"197",33.2,20.6,10.3,0.8
"198",33.2,21,10.3,0.8
"199",29.8,21,4.9,0.9
"200",29.8,22.4,4.9,0.9
"201",31.3,22.4,3.7,0.6
"202",31.3,20.4,3.7,0.6
"203",26,20.4,0,0.7
"204",26,18.8,0,0.7
"205",20.2,18.8,0.2,0.1
"206",20.2,15.6,0.2,0.1
"207",22.4,15.6,1.6,0.2
"208",22.4,13.8,1.6,0.2
"209",24.2,13.8,7.7,0
"210",24.2,16.8,7.7,0
"211",25.6,16.8,9.3,0.4
"212",25.6,13.1,9.3,0.4
"213",25,13.1,4.6,0.5
"214",25,16.6,4.6,0.5
"215",20.8,16.6,0,0.5
"216",20.8,17,0,0.5
"217",26.2,17,3,0.1
"218",26.2,18,3,0.1
"219",23.8,18,7.2,0.3
"220",23.8,18.4,7.2,0.3
"221",20,18.4,0.4,0.5
"222",20,16.8,0.4,0.5
"223",22,16.8,1.9,0.3
"224",22,16.8,1.9,0.3
"225",23.2,16.8,9.1,0.1
"226",23.2,13.7,9.1,0.1
"227",24.6,13.7,9.1,0.3
"228",24.6,11.8,9.1,0.3
"229",27.4,11.8,8.9,0.5
"230",27.4,12.8,8.9,0.5
"231",28.3,12.8,7.7,0.4
"232",28.3,13.8,7.7,0.4
"233",28.6,13.8,8.9,1
"234",28.6,16.3,8.9,1
"235",29.4,16.3,8.2,3.8
"236",29.4,15.8,8.2,3.8
"237",24.8,15.8,1,2.9
"238",24.8,19,1,2.9
"239",26.3,19,5.5,0.7
"240",26.3,18.2,5.5,0.7
"241",30.2,18.2,7.5,1.6
"242",30.2,18,7.5,1.6
"243",30.4,18,3.7,2.9
"244",30.4,18.3,3.7,2.9
"245",23.6,18.3,1.2,3.1
"246",23.6,15.5,1.2,3.1
"247",23.8,15.5,1.1,1.2
"248",23.8,15.7,1.1,1.2
"249",26,15.7,3.5,2
"250",26,20,3.5,2
"251",24,20,0.6,1.5
"252",24,17.6,0.6,1.5
"253",18.2,17.6,3.8,1.9
"254",18.2,10.2,3.8,1.9
"255",18.4,10.2,8.6,2.4
"256",18.4,9.8,8.6,2.4
"257",20,9.8,7.8,1.7
"258",20,9.6,7.8,1.7
"259",20.2,9.6,8.1,1.5
"260",20.2,10.8,8.1,1.5
"261",20.2,10.8,4.2,1.5
"262",20.2,11,4.2,1.5
"263",22,11,5.4,1.2
"264",22,13.2,5.4,1.2
"265",25.1,13.2,8.5,2.2
"266",25.1,14.4,8.5,2.2
"267",25.4,14.4,8.8,2.1
"268",25.4,13.8,8.8,2.1
"269",22.1,13.8,1.9,4
"270",22.1,15,1.9,4
"271",21.9,15,0.8,1.2
"272",21.9,17.2,0.8,1.2
"273",22.5,17.2,0.5,2.3
"274",22.5,18.8,0.5,2.3
"275",19.1,18.8,0,0.3
"276",19.1,14.2,0,0.3
"277",19.6,14.2,1.8,0.3
"278",19.6,14,1.8,0.3
"279",19,14,5.1,1.4
"280",19,11.1,5.1,1.4
"281",20.2,11.1,5.1,1.8
"282",20.2,10.6,5.1,1.8
"283",22.4,10.6,7.1,0.4
"284",22.4,11,7.1,0.4
"285",23.1,11,8.6,1.2
"286",23.1,11.7,8.6,1.2
"287",21.8,11.7,2.5,1.4
"288",21.8,16.2,2.5,1.4
"289",24.2,16.2,8.3,1.2
"290",24.2,14.8,8.3,1.2
"291",29,14.8,7.7,1.9
"292",29,13.6,7.7,1.9
"293",24.3,13.6,6.2,2.9
"294",24.3,15.8,6.2,2.9
"295",18.6,15.8,8.5,2
"296",18.6,10.2,8.5,2
"297",18,10.2,7.2,1.9
"298",18,8.4,7.2,1.9
"299",18.2,8.4,7.2,1.3
"300",18.2,7,7.2,1.3
"301",19.2,7,7,1.5
"302",19.2,9.8,7,1.5
"303",14.6,9.8,1.1,1.5
"304",14.6,10,1.1,1.5
"305",16,10,4.8,0.5
"306",16,10,4.8,0.5
"307",18,10,8,1
"308",18,6.8,8,1
"309",21.8,6.8,7.2,0.7
"310",21.8,7.8,7.2,0.7
"311",23.4,7.8,8,1.2
"312",23.4,8.8,8,1.2
"313",23.8,8.8,3,1.7
"314",23.8,16.3,3,1.7
"315",20,16.3,0,0.7
"316",20,18.8,0,0.7
"317",21.8,18.8,0,0.1
"318",21.8,18.5,0,0.1
"319",22.2,18.5,0.5,0.2
"320",22.2,18,0.5,0.2
"321",20.2,18,2.2,0.7
"322",20.2,15.2,2.2,0.7
"323",26,15.2,7.3,0.7
"324",26,13.8,7.3,0.7
"325",19.6,13.8,0.3,1.2
"326",19.6,16.2,0.3,1.2
"327",18.2,16.2,6.9,0.9
"328",18.2,14.8,6.9,0.9
"329",27.8,14.8,7.2,1.1
"330",27.8,14.4,7.2,1.1
"331",29.4,14.4,8.1,1.8
"332",29.4,16,8.1,1.8
"333",30.8,16,7.5,2.4
"334",30.8,16,7.5,2.4
"335",24.7,16,1,3.1
"336",24.7,16.4,1,3.1
"337",16.6,16.4,0,1
"338",16.6,13.4,0,1
"339",15.7,13.4,0,0.1
"340",15.7,13.2,0,0.1
"341",16.6,13.2,0,0.4
"342",16.6,12.7,0,0.4
"343",15.2,12.7,4.4,0.3
"344",15.2,9.5,4.4,0.3
"345",13.9,9.5,7.9,1.3
"346",13.9,6.5,7.9,1.3
"347",18.4,6.5,7.6,1.5
"348",18.4,4.5,7.6,1.5
"349",22.2,4.5,7.4,1.4
"350",22.2,5.4,7.4,1.4
"351",29.4,5.4,6.2,1.8
"352",29.4,11.8,6.2,1.8
"353",25.2,11.8,7.9,5.4
"354",25.2,15.1,7.9,5.4
"355",17.3,15.1,1,1.8
"356",17.3,11.3,1,1.8
"357",21.6,11.3,7.8,0.8
"358",21.6,13.4,7.8,0.8
"359",28.9,13.4,1.3,1.4
"360",28.9,16,1.3,1.4
"361",22.2,16,0,3.2
"362",22.2,14.2,0,3.2
"363",18,14.2,3.2,0.2
"364",18,12.8,3.2,0.2
"365",25.6,12.8,6.7,0.9
"366",25.6,10,6.7,0.9
"367",27.3,10,1.4,2.3
"368",27.3,10.8,1.4,2.3
"369",14,10.8,4.1,1.2
"370",14,7,4.1,1.2
"371",20.1,7,8,1.3
"372",20.1,4.2,8,1.3
"373",24.6,4.2,7.4,1
"374",24.6,6.4,7.4,1
"375",27.4,6.4,6.5,1
"376",27.4,13.8,6.5,1
"377",27.4,13.8,7.4,1.8
"378",27.4,13.8,7.4,1.8
"379",28.6,13.8,6.3,2.2
"380",28.6,15.1,6.3,2.2
"381",22.8,15.1,0.1,2.4
"382",22.8,17,0.1,2.4
"383",19.8,17,0,0.1
"384",19.8,16.4,0,0.1
"385",17.3,16.4,0.7,1.3
"386",17.3,10.4,0.7,1.3
"387",11.8,10.4,1,1.8
"388",11.8,5.6,1,1.8
"389",9.2,5.6,4.3,1.9
"390",9.2,5.7,4.3,1.9
"391",12.4,5.7,8.1,1.7
"392",12.4,0,8.1,1.7
"393",12.8,0,5.8,1.3
"394",12.8,2.8,5.8,1.3
"395",9.2,2.8,6.5,2.2
"396",9.2,5,6.5,2.2
"397",10.7,5,4.8,2
"398",10.7,5.2,4.8,2
"399",14.6,5.2,7.4,1.2
"400",14.6,1.3,7.4,1.2
"401",11.8,1.3,8.6,1.8
"402",11.8,3.4,8.6,1.8
"403",14.4,3.4,8.7,3
"404",14.4,6.7,8.7,3
"405",20.1,6.7,8.5,2.6
"406",20.1,2.8,8.5,2.6
"407",14.8,2.8,1.7,2.7
"408",14.8,8.8,1.7,2.7
"409",11.3,8.8,8.8,1.2
"410",11.3,4.8,8.8,1.2
"411",15.4,4.8,8.6,1.9
"412",15.4,2.7,8.6,1.9
"413",18,2.7,8,2.2
"414",18,3.5,8,2.2
"415",16,3.5,8.6,1.4
"416",16,6,8.6,1.4
"417",19,6,8.6,2.1
"418",19,4.5,8.6,2.1
"419",21.2,4.5,8.2,2.4
"420",21.2,4.9,8.2,2.4
"421",14.2,4.9,1.1,1.7
"422",14.2,7.4,1.1,1.7
"423",15.4,7.4,0.3,0.1
"424",15.4,9.2,0.3,0.1
"425",18,9.2,1.9,0.4
"426",18,9.6,1.9,0.4
"427",23.6,9.6,6,0.5
"428",23.6,11.4,6,0.5
"429",24.4,11.4,7.4,1.3
"430",24.4,12.7,7.4,1.3
"431",16,12.7,5,1.6
"432",16,8.7,5,1.6
"433",14.4,8.7,7.9,1.6
"434",14.4,2.5,7.9,1.6
"435",20.2,2.5,8.6,1.4
"436",20.2,4.7,8.6,1.4
"437",22.5,4.7,8.7,1.8
"438",22.5,5.7,8.7,1.8
"439",25.4,5.7,8.6,2.2
"440",25.4,8,8.6,2.2
"441",27.3,8,8.4,2.2
"442",27.3,11.7,8.4,2.2
"443",21.4,11.7,0,2.9
"444",21.4,11.2,0,2.9
"445",12.4,11.2,1.4,0.8
"446",12.4,7.2,1.4,0.8
"447",13,7.2,8.1,1.6
"448",13,5.2,8.1,1.6
"449",13.6,5.2,3.4,1.6
"450",13.6,4,3.4,1.6
"451",19.8,4,4,0.9
"452",19.8,7.4,4,0.9
"453",18.8,7.4,0.8,1.9
"454",18.8,10,0.8,1.9
"455",18.8,10,3.5,0.3
"456",18.8,11.6,3.5,0.3
"457",19.4,11.6,8.8,1.1
"458",19.4,8,8.8,1.1
"459",19.4,8,0.5,1.9
"460",19.4,7.4,0.5,1.9
"461",21.4,7.4,9.1,1.3
"462",21.4,7,9.1,1.3
"463",25.8,7,8.8,2.5
"464",25.8,5.8,8.8,2.5
"465",26.6,5.8,8.6,2.1
"466",26.6,12,8.6,2.1
"467",29.4,12,9.3,2.4
"468",29.4,11.8,9.3,2.4
"469",27.4,11.8,8.9,2.3
"470",27.4,14,8.9,2.3
"471",25.6,14,7.9,3.7
"472",25.6,12,7.9,3.7
"473",25.4,12,1.5,1.6
"474",25.4,14.8,1.5,1.6
"475",20.4,14.8,0,3.2
"476",20.4,15.8,0,3.2
"477",18.8,15.8,0.4,0.4
"478",18.8,11.4,0.4,0.4
"479",17.4,11.4,3.3,0.7
"480",17.4,8.2,3.3,0.7
"481",14.6,8.2,3,1.7
"482",14.6,9,3,1.7
"483",15.5,9,2.5,1
"484",15.5,5.9,2.5,1
"485",22.4,5.9,10.1,2
"486",22.4,5,10.1,2
"487",25.1,5,5.1,4.6
"488",25.1,13.2,5.1,4.6
"489",16.2,13.2,7.2,3.3
"490",16.2,8.8,7.2,3.3
"491",18.4,8.8,10,1.6
"492",18.4,6.4,10,1.6
"493",19.6,6.4,7.4,2.2
"494",19.6,9.3,7.4,2.2
"495",23.8,9.3,10.3,2.7
"496",23.8,9,10.3,2.7
"497",25.4,9,9.1,2.6
"498",25.4,10.7,9.1,2.6
"499",21.4,10.7,8.2,2.6
"500",21.4,11.8,8.2,2.6
"501",27.8,11.8,10.3,2.8
"502",27.8,10.7,10.3,2.8
"503",28.4,10.7,10.1,3.7
"504",28.4,13.8,10.1,3.7
"505",28,13.8,6.2,3.6
"506",28,14,6.2,3.6
"507",26.2,14,0,3
"508",26.2,18.6,0,3
"509",22.8,18.6,0,3
"510",22.8,16.8,0,3
"511",19.2,16.8,0,1.6
"512",19.2,13.8,0,1.6
"513",15.4,13.8,0,1.7
"514",15.4,12,0,1.7
"515",15.8,12,0,0.5
"516",15.8,12.8,0,0.5
"517",17.7,12.8,0,0.3
"518",17.7,14.2,0,0.3
"519",20,14.2,2.9,0.8
"520",20,13.5,2.9,0.8
"521",22.4,13.5,9.2,1.8
"522",22.4,14,9.2,1.8
"523",19.2,14,0.5,2.8
"524",19.2,15.6,0.5,2.8
"525",20.6,15.6,0.8,0.7
"526",20.6,15.8,0.8,0.7
"527",30.2,15.8,7.3,0.8
"528",30.2,14,7.3,0.8
"529",25.4,14,0.2,3.1
"530",25.4,16.4,0.2,3.1
"531",21.5,16.4,9.8,0.6
"532",21.5,14.2,9.8,0.6
"533",27.2,14.2,8,2.9
"534",27.2,12,8,2.9
"535",19.6,12,1.1,2
"536",19.6,12.8,1.1,2
"537",15.2,12.8,10.1,2
"538",15.2,6.8,10.1,2
"539",17.6,6.8,10.3,2.7
"540",17.6,8.2,10.3,2.7
"541",23,8.2,9.5,2
"542",23,7.4,9.5,2
"543",27.2,7.4,10.9,2.1
"544",27.2,12,10.9,2.1
"545",26.8,12,10.4,3.4
"546",26.8,11.5,10.4,3.4
"547",25.6,11.5,5,2.5
"548",25.6,13.5,5,2.5
"549",24.3,13.5,2.9,1.3
"550",24.3,18,2.9,1.3
"551",22.8,18,0.7,0.9
"552",22.8,16.8,0.7,0.9
"553",20.4,16.8,0,1.1
"554",20.4,14.5,0,1.1
"555",21.6,14.5,0,0.6
"556",21.6,15.8,0,0.6
"557",20.8,15.8,8.5,0.7
"558",20.8,14.5,8.5,0.7
"559",20,14.5,11.2,3.1
"560",20,12,11.2,3.1
"561",22.2,12,11,3.2
"562",22.2,10.8,11,3.2
"563",23.4,10.8,11.1,2.5
"564",23.4,10.9,11.1,2.5
"565",23.6,10.9,1.7,4.3
"566",23.6,14,1.7,4.3
"567",19.4,14,0,1
"568",19.4,15,0,1
"569",24.4,15,1.7,1.5
"570",24.4,13,1.7,1.5
"571",24,13,1,1.1
"572",24,18,1,1.1
"573",21.6,18,0,0.8
"574",21.6,17,0,0.8
"575",20.4,17,0,0.5
"576",20.4,15.8,0,0.5
"577",19.4,15.8,0.5,1.1
"578",19.4,15.3,0.5,1.1
"579",27.8,15.3,6.8,2.2
"580",27.8,16.4,6.8,2.2
"581",28.8,16.4,4.9,1.5
"582",28.8,20.7,4.9,1.5
"583",26.4,20.7,7.2,1.8
"584",26.4,19.6,7.2,1.8
"585",26.8,19.6,6,1.6
"586",26.8,18,6,1.6
"587",24.4,18,3.3,1.4
"588",24.4,18.8,3.3,1.4
"589",26.6,18.8,9.7,1.3
"590",26.6,16.1,9.7,1.3
"591",31.8,16.1,7.5,2.3
"592",31.8,17,7.5,2.3
"593",23.8,17,0,2.8
"594",23.8,20,0,2.8
"595",21.4,20,0,0.9
"596",21.4,19.5,0,0.9
"597",26,19.5,5.6,1.1
"598",26,19.4,5.6,1.1
"599",26,19.4,0,1.9
"600",26,20,0,1.9
"601",27.5,20,9,1.3
"602",27.5,20.8,9,1.3
"603",22.2,20.8,10,3.6
"604",22.2,15.4,10,3.6
"605",20.2,15.4,8.8,2.8
"606",20.2,12.5,8.8,2.8
"607",27.2,12.5,11,2
"608",27.2,9.8,11,2
"609",29.4,9.8,9.7,3.3
"610",29.4,14.8,9.7,3.3
"611",33.4,14.8,9.8,3.2
"612",33.4,18.4,9.8,3.2
"613",26,18.4,0,4
"614",26,17.8,0,4
"615",23.8,17.8,11.4,1.9
"616",23.8,12,11.4,1.9
"617",22.4,12,10,2.9
"618",22.4,11.6,10,2.9
"619",24.4,11.6,11.7,2.8
"620",24.4,11.6,11.7,2.8
"621",26.2,11.6,6.5,3.4
"622",26.2,16.8,6.5,3.4
"623",28.8,16.8,10.7,2.5
"624",28.8,18.4,10.7,2.5
"625",29,18.4,5.6,2.5
"626",29,18.8,5.6,2.5
"627",26.9,18.8,5.5,2.4
"628",26.9,20,5.5,2.4
"629",26.8,20,0.6,1.4
"630",26.8,18.2,0.6,1.4
"631",25,18.2,5.3,2.1
"632",25,18.2,5.3,2.1
"633",23.4,18.2,0,2.1
"634",23.4,20.4,0,2.1
"635",25,20.4,4,0.5
"636",25,18.6,4,0.5
"637",21.2,18.6,5.7,1.8
"638",21.2,15.6,5.7,1.8
"639",20.4,15.6,9.4,3.3
"640",20.4,12,9.4,3.3
"641",24.2,12,11.2,2.9
"642",24.2,10.6,11.2,2.9
"643",25.6,10.6,11.1,3.1
"644",25.6,13,11.1,3.1
"645",30,13,11,3
"646",30,17,11,3
"647",31.2,17,11.8,3.1
"648",31.2,18,11.8,3.1
"649",23.6,18,0.3,5.7
"650",23.6,18.4,0.3,5.7
"651",27,18.4,5,2.6
"652",27,18,5,2.6
"653",33,18,11.6,1.9
"654",33,17,11.6,1.9
"655",35.8,17,11.9,4.2
"656",35.8,18.5,11.9,4.2
"657",27,18.5,0,4.2
"658",27,19,0,4.2
"659",23.7,19,7.6,1
"660",23.7,17.4,7.6,1
"661",30.6,17.4,11.8,3.1
"662",30.6,13.5,11.8,3.1
"663",33.6,13.5,9.4,3.4
"664",33.6,19.5,9.4,3.4
"665",32.6,19.5,6.7,3.7
"666",32.6,19.8,6.7,3.7
"667",22.2,19.8,0,2.3
"668",22.2,17.8,0,2.3
"669",23.2,17.8,9.3,2.2
"670",23.2,16.6,9.3,2.2
"671",24,16.6,11.2,1.9
"672",24,13,11.2,1.9
"673",29,13,9.9,3.5
"674",29,15.6,9.9,3.5
"675",28,15.6,9.4,2.4
"676",28,18.2,9.4,2.4
"677",23.8,18.2,3.8,2.2
"678",23.8,15.4,3.8,2.2
"679",24.8,15.4,1.9,1
"680",24.8,17.7,1.9,1
"681",28,17.7,9,1.4
"682",28,16.4,9,1.4
"683",33,16.4,10.2,3.2
"684",33,17.6,10.2,3.2
"685",34.8,17.6,10.2,5.1
"686",34.8,19.9,10.2,5.1
"687",34.8,19.9,9,4.4
"688",34.8,23.7,9,4.4
"689",28.5,23.7,11.3,3.7
"690",28.5,20.6,11.3,3.7
"691",33.2,20.6,8.5,3.6
"692",33.2,17.8,8.5,3.6
"693",33.6,17.8,11.2,3.1
"694",33.6,21,11.2,3.1
"695",34.2,21,7.5,3.9
"696",34.2,22.8,7.5,3.9
"697",29.1,22.8,1,3.1
"698",29.1,23,1,3.1
"699",27.7,23,4.8,0.6
"700",27.7,23,4.8,0.6
"701",23.2,23,5.4,1.8
"702",23.2,15,5.4,1.8
"703",24.7,15,11.7,3.1
"704",24.7,13.8,11.7,3.1
"705",28.5,13.8,11.9,3.5
"706",28.5,13.8,11.9,3.5
"707",27.7,13.8,11.8,3.9
"708",27.7,17.5,11.8,3.9
"709",30.5,17.5,11.5,2.6
"710",30.5,18.1,11.5,2.6
"711",28.6,18.1,3.6,4.4
"712",28.6,20,3.6,4.4
"713",27.8,20,5.5,2.6
"714",27.8,20.6,5.5,2.6
"715",29.8,20.6,3,2.2
"716",29.8,19,3,2.2
"717",29.6,19,7,2.2
"718",29.6,21,7,2.2
"719",32.6,21,8.5,2.2
"720",32.6,21.8,8.5,2.2
"721",35.6,21.8,12,2.5
"722",35.6,24.3,12,2.5
"723",34.5,24.3,4.6,5.3
"724",34.5,20.6,4.6,5.3
"725",26.6,20.6,0.6,2
"726",26.6,20,0.6,2
"727",31.2,20,5.5,1.7
"728",31.2,22,5.5,1.7
"729",28.5,22,5.9,2.4
"730",28.5,21.6,5.9,2.4
"731",28.9,21.6,9.5,2.6
"732",28.9,18,9.5,2.6
"733",28.9,18,9.5,2.6
"734",28,18,9.5,2.6
"735",26,18,9.5,2.6
"736",27.2,18,9.5,2.6
"737",28.6,18,9.5,2.6
"738",18.8,18,9.5,2.6
"739",22.6,18,9.5,2.6
"740",23.8,18,9.5,2.6
"741",19.6,18,9.5,2.6
"742",24.8,18,9.5,2.6
"743",24.8,18,9.5,2.6
"744",22.9,18,9.5,2.6
"745",22.9,18,9.5,2.6
"746",22.9,18,9.5,2.6
"747",22.9,18,9.5,2.6
"748",22.9,18,9.5,2.6
"749",22.9,18,9.5,2.6
"750",22.9,18,9.5,2.6
"751",22.9,18,9.5,2.6
"752",22.9,18,9.5,2.6
"753",22.9,18,9.5,2.6
"754",22.9,18,9.5,2.6
"755",22.9,18,9.5,2.6
"756",22.9,18,9.5,2.6
"757",22.9,18,9.5,2.6
"758",18.4,18,9.5,2.6
"759",18.4,18,9.5,2.6
"760",16.4,18,9.5,2.6
"761",16.4,7.2,9.5,2.6
"762",18.4,7.2,9.5,2.6
"763",18.4,9,9.5,2.6
"764",23.4,9,9.5,2.6
"765",23.4,9,9.5,2.6
"766",23.4,9,9.5,2.6
"767",23.4,10.6,9.5,2.6
"768",23.4,10.6,9.5,2.6
"769",23.4,10.6,9.5,2.6
"770",23.4,10.6,9.5,2.6
"771",23.4,15,9.5,2.6
"772",23.4,15,9.5,2.6
"773",23.4,18.2,9.5,2.6
"774",23.4,18.2,9.5,2.6
"775",23.4,18.6,9.5,2.6
"776",23.4,18.6,9.5,2.6
"777",23.4,18,9.5,2.6
"778",23.4,18,9.5,2.6
"779",23.4,18.8,9.5,2.6
"780",23.4,18.8,9.5,2.6
"781",23.4,15,9.5,2.6
"782",23.4,15,9.5,2.6
"783",23.4,15,9.5,2.6
"784",23.4,15.2,9.5,2.6
"785",23.4,15.2,9.5,2.6
"786",23.4,15.2,9.5,2.6
"787",27.2,15.2,9.5,2.6
"788",27.2,17,9.5,2.6
"789",27.2,17,9.5,2.6
"790",27.2,16,9.5,2.6
"791",27.2,16,9.5,2.6
"792",27.2,17.4,9.5,2.6
"793",22.6,17.4,9.5,2.6
"794",22.6,16,9.5,2.6
"795",23.5,16,9.5,2.6
"796",23.5,17.3,9.5,2.6
