Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
83967;09/08/2000;1200;7.8;;11.2;;;;;
83967;10/08/2000;0;;12.4;;1.4;0.8;9.02;71.75;1.266.667
83967;10/08/2000;1200;1.4;;7.2;;;;;
83967;11/08/2000;0;;13;;8.1;1.6;8.34;66.75;2.8
83967;11/08/2000;1200;0;;5.2;;;;;
83967;12/08/2000;0;;13.6;;3.4;1.6;8.5;80;1.5
83967;12/08/2000;1200;0;;4;;;;;
83967;13/08/2000;0;;19.8;;4;0.9;12.64;74;1.1
83967;13/08/2000;1200;0;;7.4;;;;;
83967;14/08/2000;0;;18.8;;0.8;1.9;14.46;91.25;0.866667
83967;14/08/2000;1200;0;;10;;;;;
83967;15/08/2000;0;;18.8;;3.5;0.3;13.88;85.5;2.2
83967;15/08/2000;1200;16.4;;11.6;;;;;
83967;16/08/2000;0;;19.4;;8.8;1.1;12.52;72.5;0.933333
83967;16/08/2000;1200;1.6;;8;;;;;
83967;17/08/2000;0;;19.4;;0.5;1.9;12.64;76.5;0.633333
83967;17/08/2000;1200;0;;7.4;;;;;
83967;18/08/2000;0;;21.4;;9.1;1.3;13.36;69.5;0.9
83967;18/08/2000;1200;0;;7;;;;;
83967;19/08/2000;0;;25.8;;8.8;2.5;15.2;68.5;0.8
83967;19/08/2000;1200;0;;5.8;;;;;
83967;20/08/2000;0;;26.6;;8.6;2.1;18.68;66.75;0.533333
83967;20/08/2000;1200;0;;12;;;;;
83967;21/08/2000;0;;29.4;;9.3;2.4;19.44;72.25;0.166667
83967;21/08/2000;1200;0;;11.8;;;;;
83967;22/08/2000;0;;27.4;;8.9;2.3;20.04;57.25;1.4
83967;22/08/2000;1200;0;;14;;;;;
83967;23/08/2000;0;;25.6;;7.9;3.7;18.38;74;1.266.667
83967;23/08/2000;1200;0;;12;;;;;
83967;24/08/2000;0;;25.4;;1.5;1.6;19.76;68;4.2
83967;24/08/2000;1200;11.5;;14.8;;;;;
83967;25/08/2000;0;;20.4;;0;3.2;18.7;88.25;3.266.667
83967;25/08/2000;1200;0.1;;15.8;;;;;
83967;26/08/2000;0;;18.8;;0.4;0.4;13.28;85.5;1.233.333
83967;26/08/2000;1200;55;;11.4;;;;;
83967;27/08/2000;0;;17.4;;3.3;0.7;12.1;75.5;1.3
83967;27/08/2000;1200;0;;8.2;;;;;
83967;28/08/2000;0;;14.6;;3;1.7;10.52;78.75;1.733.333
83967;28/08/2000;1200;0;;9;;;;;
83967;29/08/2000;0;;15.5;;2.5;1;9.6;70.25;1.433.333
83967;29/08/2000;1200;0;;5.9;;;;;
83967;30/08/2000;0;;22.4;;10.1;2;13.76;56.25;0.966667
83967;30/08/2000;1200;0.1;;5;;;;;
83967;31/08/2000;0;;25.1;;5.1;4.6;17.1;58.75;1.366.667
83967;31/08/2000;1200;0;;13.2;;;;;
83967;01/09/2000;0;;16.2;;7.2;3.3;10.64;72.25;2.066.667
83967;01/09/2000;1200;0;;8.8;;;;;
83967;02/09/2000;0;;18.4;;10;1.6;11.6;71.25;1.7
83967;02/09/2000;1200;0;;6.4;;;;;
83967;03/09/2000;0;;19.6;;7.4;2.2;13.14;72.25;1.1
83967;03/09/2000;1200;0;;9.3;;;;;
83967;04/09/2000;0;;23.8;;10.3;2.7;15.9;69.25;1.366.667
83967;04/09/2000;1200;0;;9;;;;;
83967;05/09/2000;0;;25.4;;9.1;2.6;16.82;64.25;0.7
83967;05/09/2000;1200;0;;10.7;;;;;
83967;06/09/2000;0;;21.4;;8.2;2.6;15.08;69.25;1.666.667
83967;06/09/2000;1200;0;;11.8;;;;;
83967;07/09/2000;0;;27.8;;10.3;2.8;18.66;61.5;0.966667
83967;07/09/2000;1200;0;;10.7;;;;;
83967;08/09/2000;0;;28.4;;10.1;3.7;20.56;54.5;1.633.333
83967;08/09/2000;1200;0;;13.8;;;;;
83967;09/09/2000;0;;28;;6.2;3.6;21.14;66;0.266667
83967;09/09/2000;1200;0;;14;;;;;
83967;10/09/2000;0;;26.2;;0;3;22.4;64.75;0.533333
83967;10/09/2000;1200;0;;18.6;;;;;
83967;11/09/2000;0;;22.8;;0;3;18.8;91;5.233.333
83967;11/09/2000;1200;8.3;;16.8;;;;;
83967;12/09/2000;0;;19.2;;0;1.6;15;75.75;2.066.667
83967;12/09/2000;1200;30.1;;13.8;;;;;
83967;13/09/2000;0;;15.4;;0;1.7;13.28;92.75;3.733.333
83967;13/09/2000;1200;1.3;;12;;;;;
83967;14/09/2000;0;;15.8;;0;0.5;14.56;96.5;3.133.333
83967;14/09/2000;1200;31.6;;12.8;;;;;
83967;15/09/2000;0;;17.7;;0;0.3;15.5;88.75;2.833.333
83967;15/09/2000;1200;12.5;;14.2;;;;;
83967;16/09/2000;0;;20;;2.9;0.8;15.84;79.5;1.633.333
83967;16/09/2000;1200;0.1;;13.5;;;;;
83967;17/09/2000;0;;22.4;;9.2;1.8;17.72;72.5;1.733.333
83967;17/09/2000;1200;0;;14;;;;;
83967;18/09/2000;0;;19.2;;0.5;2.8;17.72;92;2.2
83967;18/09/2000;1200;15.3;;15.6;;;;;
83967;19/09/2000;0;;20.6;;0.8;0.7;17.4;86.5;1.9
83967;19/09/2000;1200;23.7;;15.8;;;;;
83967;20/09/2000;0;;30.2;;7.3;0.8;22.34;75.5;1.466.667
83967;20/09/2000;1200;0;;14;;;;;
83967;21/09/2000;0;;25.4;;0.2;3.1;18.84;93.5;1.766.667
83967;21/09/2000;1200;8.8;;16.4;;;;;
83967;22/09/2000;0;;21.5;;9.8;0.6;16.28;67.75;2.466.667
83967;22/09/2000;1200;57.6;;14.2;;;;;
83967;23/09/2000;0;;27.2;;8;2.9;19.12;80.25;1.2
83967;23/09/2000;1200;0;;12;;;;;
83967;24/09/2000;0;;19.6;;1.1;2;14.2;78.75;2.233.333
83967;24/09/2000;1200;50.9;;12.8;;;;;
83967;25/09/2000;0;;15.2;;10.1;2;10.3;63;2.466.667
83967;25/09/2000;1200;0;;6.8;;;;;
83967;26/09/2000;0;;17.6;;10.3;2.7;12.1;63.25;1.8
83967;26/09/2000;1200;0;;8.2;;;;;
83967;27/09/2000;0;;23;;9.5;2;15.46;73.5;0.8
83967;27/09/2000;1200;0;;7.4;;;;;
83967;28/09/2000;0;;27.2;;10.9;2.1;18.88;60.25;1.366.667
83967;28/09/2000;1200;0;;12;;;;;
83967;29/09/2000;0;;26.8;;10.4;3.4;18.54;74;2.466.667
83967;29/09/2000;1200;0;;11.5;;;;;
83967;30/09/2000;0;;25.6;;5;2.5;18.86;86.5;1.433.333
83967;30/09/2000;1200;0;;13.5;;;;;
83967;01/10/2000;0;;24.3;;2.9;1.3;20;88.25;2.133.333
83967;01/10/2000;1200;0.1;;18;;;;;
83967;02/10/2000;0;;22.8;;0.7;0.9;19.2;85;1.466.667
83967;02/10/2000;1200;2.4;;16.8;;;;;
83967;03/10/2000;0;;20.4;;0;1.1;17.14;92.75;3.7
83967;03/10/2000;1200;0;;14.5;;;;;
83967;04/10/2000;0;;21.6;;0;0.6;18.24;92.5;0.533333
83967;04/10/2000;1200;36.2;;15.8;;;;;
83967;05/10/2000;0;;20.8;;8.5;0.7;17;63.5;2.9
83967;05/10/2000;1200;10.4;;14.5;;;;;
83967;06/10/2000;0;;20;;11.2;3.1;15.68;58.75;2.733.333
83967;06/10/2000;1200;0.1;;12;;;;;
83967;07/10/2000;0;;22.2;;11;3.2;15.92;65.75;0.8
83967;07/10/2000;1200;0;;10.8;;;;;
83967;08/10/2000;0;;23.4;;11.1;2.5;16.98;59;2.1
83967;08/10/2000;1200;0;;10.9;;;;;
83967;09/10/2000;0;;23.6;;1.7;4.3;18.8;84.25;1.433.333
83967;09/10/2000;1200;0.1;;14;;;;;
83967;10/10/2000;0;;19.4;;0;1;16.24;76;2.166.667
83967;10/10/2000;1200;19.8;;15;;;;;
83967;11/10/2000;0;;24.4;;1.7;1.5;18.12;85.5;1.833.333
83967;11/10/2000;1200;0;;13;;;;;
83967;12/10/2000;0;;24;;1;1.1;20.72;91;0.633333
83967;12/10/2000;1200;21.6;;18;;;;;
83967;13/10/2000;0;;21.6;;0;0.8;18.8;92;1.933.333
83967;13/10/2000;1200;0;;17;;;;;
83967;14/10/2000;0;;20.4;;0;0.5;17.38;91.75;3.066.667
83967;14/10/2000;1200;0;;15.8;;;;;
83967;15/10/2000;0;;19.4;;0.5;1.1;17.3;76.5;5.133.333
83967;15/10/2000;1200;3.3;;15.3;;;;;
83967;16/10/2000;0;;27.8;;6.8;2.2;22.24;76;1.6
83967;16/10/2000;1200;0;;16.4;;;;;
83967;17/10/2000;0;;28.8;;4.9;1.5;24.34;79.5;1.1
83967;17/10/2000;1200;2;;20.7;;;;;
83967;18/10/2000;0;;26.4;;7.2;1.8;21.12;84.5;1.866.667
83967;18/10/2000;1200;26.4;;19.6;;;;;
83967;19/10/2000;0;;26.8;;6;1.6;20.96;88;2.2
83967;19/10/2000;1200;0;;18;;;;;
83967;20/10/2000;0;;24.4;;3.3;1.4;20.18;85.25;1.9
83967;20/10/2000;1200;11.1;;18.8;;;;;
83967;21/10/2000;0;;26.6;;9.7;1.3;19.98;77.5;3.166.667
83967;21/10/2000;1200;0;;16.1;;;;;
83967;22/10/2000;0;;31.8;;7.5;2.3;23.8;67.25;1.133.333
83967;22/10/2000;1200;0;;17;;;;;
83967;23/10/2000;0;;23.8;;0;2.8;21.18;86.5;2.433.333
83967;23/10/2000;1200;0;;20;;;;;
83967;24/10/2000;0;;21.4;;0;0.9;20.1;90;1.9
83967;24/10/2000;1200;3.5;;19.5;;;;;
83967;25/10/2000;0;;26;;5.6;1.1;21.62;83.25;3.266.667
83967;25/10/2000;1200;0;;19.4;;;;;
83967;26/10/2000;0;;26;;0;1.9;23.26;80.5;1.4
83967;26/10/2000;1200;0;;20;;;;;
83967;27/10/2000;0;;27.5;;9;1.3;22.74;75.5;3.966.667
83967;27/10/2000;1200;2.1;;20.8;;;;;
83967;28/10/2000;0;;22.2;;10;3.6;17.6;63.25;3.466.667
83967;28/10/2000;1200;2;;15.4;;;;;
83967;29/10/2000;0;;20.2;;8.8;2.8;14.9;65.5;1.966.667
83967;29/10/2000;1200;0.5;;12.5;;;;;
83967;30/10/2000;0;;27.2;;11;2;18.66;56;1.466.667
83967;30/10/2000;1200;0;;9.8;;;;;
83967;31/10/2000;0;;29.4;;9.7;3.3;21.26;70.25;0.966667
83967;31/10/2000;1200;0;;14.8;;;;;
83967;01/11/2000;0;;33.4;;9.8;3.2;24.58;66;1.366.667
83967;01/11/2000;1200;0;;18.4;;;;;
83967;02/11/2000;0;;26;;0;4;20.44;76.5;1.6
83967;02/11/2000;1200;0.5;;17.8;;;;;
83967;03/11/2000;0;;23.8;;11.4;1.9;17.6;58.25;1.4
83967;03/11/2000;1200;7.4;;12;;;;;
83967;04/11/2000;0;;22.4;;10;2.9;17.28;64.5;2.233.333
83967;04/11/2000;1200;0;;11.6;;;;;
83967;05/11/2000;0;;24.4;;11.7;2.8;18.4;62.75;2.566.667
83967;05/11/2000;1200;0;;11.6;;;;;
83967;06/11/2000;0;;26.2;;6.5;3.4;20.28;76.5;2.733.333
83967;06/11/2000;1200;0;;16.8;;;;;
83967;07/11/2000;0;;28.8;;10.7;2.5;22.8;73.25;2.033.333
83967;07/11/2000;1200;0;;18.4;;;;;
83967;08/11/2000;0;;29;;5.6;2.5;23.06;76.25;1.3
83967;08/11/2000;1200;28.6;;18.8;;;;;
83967;09/11/2000;0;;26.9;;5.5;2.4;22.66;80.75;2.4
83967;09/11/2000;1200;0;;20;;;;;
83967;10/11/2000;0;;26.8;;0.6;1.4;21.02;79;2.033.333
83967;10/11/2000;1200;1.2;;18.2;;;;;
83967;11/11/2000;0;;25;;5.3;2.1;21.6;81.25;2.5
83967;11/11/2000;1200;0;;18.2;;;;;
83967;12/11/2000;0;;23.4;;0;2.1;21.36;90.75;0.533333
83967;12/11/2000;1200;2.2;;20.4;;;;;
83967;13/11/2000;0;;25;;4;0.5;20.54;76.5;2.733.333
83967;13/11/2000;1200;19.4;;18.6;;;;;
83967;14/11/2000;0;;21.2;;5.7;1.8;17.5;63;2.633.333
83967;14/11/2000;1200;0;;15.6;;;;;
83967;15/11/2000;0;;20.4;;9.4;3.3;15.64;60.25;2.133.333
83967;15/11/2000;1200;0;;12;;;;;
83967;16/11/2000;0;;24.2;;11.2;2.9;17.06;63.5;0.633333
83967;16/11/2000;1200;0;;10.6;;;;;
83967;17/11/2000;0;;25.6;;11.1;3.1;19.84;71.75;2.366.667
83967;17/11/2000;1200;0;;13;;;;;
83967;18/11/2000;0;;30;;11;3;23.52;67.5;1.266.667
83967;18/11/2000;1200;0;;17;;;;;
83967;19/11/2000;0;;31.2;;11.8;3.1;24.16;51.5;2.533.333
83967;19/11/2000;1200;0;;18;;;;;
83967;20/11/2000;0;;23.6;;0.3;5.7;20.18;67.25;3.033.333
83967;20/11/2000;1200;0;;18.4;;;;;
83967;21/11/2000;0;;27;;5;2.6;21.18;79;1.966.667
83967;21/11/2000;1200;0;;18;;;;;
83967;22/11/2000;0;;33;;11.6;1.9;24.8;60.5;1.266.667
83967;22/11/2000;1200;0;;17;;;;;
83967;23/11/2000;0;;35.8;;11.9;4.2;27.12;53;1.166.667
83967;23/11/2000;1200;0;;18.5;;;;;
83967;24/11/2000;0;;27;;0;;20.96;89.5;2.533.333
83967;24/11/2000;1200;19.2;;19;;;;;
83967;25/11/2000;0;;23.7;;7.6;1;19.38;64.75;3.166.667
83967;25/11/2000;1200;1.2;;17.4;;;;;
83967;26/11/2000;0;;30.6;;11.8;3.1;21.9;62.25;1.133.333
83967;26/11/2000;1200;0;;13.5;;;;;
83967;27/11/2000;0;;33.6;;9.4;3.4;24.38;69;0.7
83967;27/11/2000;1200;0;;19.5;;;;;
83967;28/11/2000;0;;32.6;;6.7;3.7;24.32;76.25;1.2
83967;28/11/2000;1200;14;;19.8;;;;;
83967;29/11/2000;0;;22.2;;0;2.3;19.32;92.25;1.8
83967;29/11/2000;1200;38.7;;17.8;;;;;
83967;30/11/2000;0;;23.2;;9.3;2.2;18.8;63.25;2.733.333
83967;30/11/2000;1200;8.8;;16.6;;;;;
83967;01/12/2000;0;;24;;11.2;1.9;18.88;65.75;2.966.667
83967;01/12/2000;1200;0;;13;;;;;
83967;02/12/2000;0;;29;;9.9;3.5;21.8;69.75;1.9
83967;02/12/2000;1200;0;;15.6;;;;;
83967;03/12/2000;0;;28;;9.4;2.4;22.44;75.75;1.833.333
83967;03/12/2000;1200;0;;18.2;;;;;
83967;04/12/2000;0;;23.8;;3.8;2.2;18.94;84;1.266.667
83967;04/12/2000;1200;9.9;;15.4;;;;;
83967;05/12/2000;0;;24.8;;1.9;1;20.18;80.5;0.866667
83967;05/12/2000;1200;2.4;;17.7;;;;;
83967;06/12/2000;0;;28;;9;1.4;21.68;63;1.7
83967;06/12/2000;1200;1.3;;16.4;;;;;
83967;07/12/2000;0;;33;;10.2;3.2;25.22;55.5;1.533.333
83967;07/12/2000;1200;0;;17.6;;;;;
83967;08/12/2000;0;;34.8;;;5.1;27.74;55.75;1.133.333
83967;08/12/2000;1200;0;;19.9;;;;;
83967;09/12/2000;0;;34.8;;9;4.4;27.94;73;1.033.333
83967;09/12/2000;1200;0;;23.7;;;;;
83967;10/12/2000;0;;28.5;;11.3;3.7;23.18;66.75;2.533.333
83967;10/12/2000;1200;7.7;;20.6;;;;;
83967;11/12/2000;0;;33.2;;8.5;3.6;24.2;70.5;0.966667
83967;11/12/2000;1200;0;;17.8;;;;;
83967;12/12/2000;0;;33.6;;11.2;3.1;26.44;66.5;1.766.667
83967;12/12/2000;1200;1.1;;21;;;;;
83967;13/12/2000;0;;34.2;;7.5;3.9;27.64;65.25;1.233.333
83967;13/12/2000;1200;0;;22.8;;;;;
83967;14/12/2000;0;;29.1;;1;3.1;24.88;90.75;1
83967;14/12/2000;1200;4.2;;23;;;;;
83967;15/12/2000;0;;27.7;;4.8;0.6;24.38;80.5;2.366.667
83967;15/12/2000;1200;17.4;;23;;;;;
83967;16/12/2000;0;;23.2;;5.4;1.8;18.54;67.75;3.7
83967;16/12/2000;1200;10.4;;15;;;;;
83967;17/12/2000;0;;24.7;;11.7;3.1;19.24;58.5;1.9
83967;17/12/2000;1200;1.4;;13.8;;;;;
83967;18/12/2000;0;;28.5;;11.9;3.5;21.66;55.5;1.433.333
83967;18/12/2000;1200;0;;13.8;;;;;
83967;19/12/2000;0;;27.7;;11.8;3.9;22.6;71.75;1.566.667
83967;19/12/2000;1200;0;;17.5;;;;;
83967;20/12/2000;0;;30.5;;11.5;2.6;23.08;64.75;1.933.333
83967;20/12/2000;1200;0;;18.1;;;;;
83967;21/12/2000;0;;28.6;;3.6;4.4;23.32;77.25;1.766.667
83967;21/12/2000;1200;0;;20;;;;;
83967;22/12/2000;0;;27.8;;5.5;2.6;23.34;74.25;3.233.333
83967;22/12/2000;1200;2.1;;20.6;;;;;
83967;23/12/2000;0;;29.8;;3;2.2;23.48;76.5;1.366.667
83967;23/12/2000;1200;0;;19;;;;;
83967;24/12/2000;0;;29.6;;7;2.2;24.52;80.5;1.066.667
83967;24/12/2000;1200;6.4;;21;;;;;
83967;25/12/2000;0;;32.6;;8.5;2.2;27.28;76.25;1.633.333
83967;25/12/2000;1200;0;;21.8;;;;;
83967;26/12/2000;0;;35.6;;12;2.5;29.72;66;1.8
83967;26/12/2000;1200;0.6;;24.3;;;;;
83967;27/12/2000;0;;34.5;;4.6;5.3;25.62;82.5;3.6
83967;27/12/2000;1200;0;;20.6;;;;;
83967;28/12/2000;0;;26.6;;0.6;2;23.54;77.5;1.433.333
83967;28/12/2000;1200;4.4;;20;;;;;
83967;29/12/2000;0;;31.2;;5.5;1.7;25.28;82.5;1.133.333
83967;29/12/2000;1200;0;;22;;;;;
83967;30/12/2000;0;;28.5;;5.9;2.4;23.34;71;1.933.333
83967;30/12/2000;1200;2.7;;21.6;;;;;
83967;31/12/2000;0;;28.9;;9.5;2.6;22.66;67.5;1.466.667
83967;31/12/2000;1200;0;;18;;;;;
83967;20/08/2001;0;;28.9;;;;;;1.036
83967;21/08/2001;0;;28;;;;;;1.554
83967;22/08/2001;0;;26;;;;;;1.554
83967;23/08/2001;0;;27.2;;;;;;2.072
83967;24/08/2001;0;;28.6;;;;;;1.036
83967;26/08/2001;0;;18.8;;;;;;1.554
83967;28/08/2001;0;;22.6;;;;;;3.108
83967;30/08/2001;0;;23.8;;;;;;5.18
83967;31/08/2001;0;;19.6;;;;;;3.108
83967;01/09/2001;0;;24.8;;;;;;1.036
83967;01/09/2001;1200;0;;;;;;;
83967;02/09/2001;0;;22.9;;;;;;3.108
83967;02/09/2001;1200;0;;;;;;;
83967;03/09/2001;1200;0;;;;;;;
83967;04/09/2001;1200;0;;;;;;;
83967;05/09/2001;1200;0;;;;;;;
83967;06/09/2001;1200;0;;;;;;;
83967;07/09/2001;1200;0;;;;;;;
83967;08/09/2001;1200;0;;;;;;;
83967;09/09/2001;1200;0;;;;;;;
83967;10/09/2001;1200;0;;;;;;;
83967;11/09/2001;1200;0;;;;;;;
83967;12/09/2001;1200;0;;;;;;;
83967;13/09/2001;1200;0;;;;;;;
83967;14/09/2001;1200;0;;;;;;;
83967;15/09/2001;0;;18.4;;;;;;5.18
83967;15/09/2001;1200;0;;;;;;;
83967;16/09/2001;0;;16.4;;;;11.12;;3.108
83967;16/09/2001;1200;1;;7.2;;;;;
83967;17/09/2001;0;;18.4;;;;13.06;;1.554
83967;17/09/2001;1200;0;;9;;;;;
83967;18/09/2001;0;;23.4;;;;;;1.554
83967;18/09/2001;1200;0;;;;;;;
83967;19/09/2001;0;;;;;;;;0
83967;19/09/2001;1200;0;;10.6;;;;;
83967;20/09/2001;0;;;;;;;;0
83967;20/09/2001;1200;0;;;;;;;
83967;21/09/2001;0;;;;;;;;0.518
83967;21/09/2001;1200;0;;15;;;;;
83967;22/09/2001;0;;;;;;;;2.331
83967;22/09/2001;1200;0;;18.2;;;;;
83967;23/09/2001;0;;;;;;;;2.331
83967;23/09/2001;1200;0;;18.6;;;;;
83967;24/09/2001;0;;;;;;;;0.259
83967;24/09/2001;1200;0;;18;;;;;
83967;25/09/2001;0;;;;;;;;3.626
83967;25/09/2001;1200;0;;18.8;;;;;
83967;26/09/2001;0;;;;;;;;2.072
83967;26/09/2001;1200;8;;15;;;;;
83967;27/09/2001;1200;0;;;;;;;
83967;28/09/2001;0;;;;;;;;6.216
83967;28/09/2001;1200;15;;15.2;;;;;
83967;29/09/2001;0;;;;;;;;3.108
83967;29/09/2001;1200;0;;;;;;;
83967;30/09/2001;0;;27.2;;;;20.46;;1.899.333
83967;30/09/2001;1200;28;;17;;;;;
83967;01/10/2001;0;;;;;;;;1.295
83967;01/10/2001;1200;71;;16;;;;;
83967;02/10/2001;0;;;;;;;;2.331
83967;02/10/2001;1200;24;;17.4;;;;;
83967;03/10/2001;0;;22.6;;;;18.78;76.75;3.798.667
83967;03/10/2001;1200;1;;16;;;;;
83967;04/10/2001;0;;23.5;;;;18.88;88;2.244.667
83967;04/10/2001;1200;0;;17.3;;;;;
83967;05/10/2001;0;;22.5;;;;18.34;86;1.726.667
83967;05/10/2001;1200;7;;16.2;;;;;
83967;06/10/2001;0;;;;;;;;0.777
83967;06/10/2001;1200;0.1;;16;;;;;
83967;07/10/2001;0;;23.9;;;;20.44;79;4.662
83967;07/10/2001;1200;0;;18;;;;;
83967;08/10/2001;0;;25;;;;;;3.367
83967;08/10/2001;1200;0;;;;;;;
83967;09/10/2001;0;;19;;;;19.62;68.25;1.813
83967;09/10/2001;1200;3;;17.4;;;;;
83967;10/10/2001;0;;26.3;;;;20.44;70.5;1.726.667
83967;10/10/2001;1200;0;;15.4;;;;;
83967;11/10/2001;0;;27.2;;;;20.94;77;1.554
83967;11/10/2001;1200;0;;15.1;;;;;
83967;12/10/2001;0;;25.2;;;;20.12;82.25;2.935.333
83967;12/10/2001;1200;0;;15;;;;;
83967;13/10/2001;0;;23.6;;;;20.98;84.25;2.59
83967;13/10/2001;1200;0;;18.5;;;;;
83967;14/10/2001;0;;27.8;;;;22.38;82.25;2.935.333
83967;14/10/2001;1200;0;;19.8;;;;;
83967;15/10/2001;0;;26;;;;21.8;81.75;4.834.667
83967;15/10/2001;1200;0;;19.8;;;;;
83967;16/10/2001;0;;22.2;;;;19.96;90.5;2.417.333
83967;16/10/2001;1200;16;;19;;;;;
83967;17/10/2001;0;;25.5;;;;20.7;88.25;2.072
83967;17/10/2001;1200;0.1;;18.4;;;;;
83967;18/10/2001;0;;27;;;;21.48;81.25;2.59
83967;18/10/2001;1200;2;;17.9;;;;;
83967;19/10/2001;0;;29;;;;23.46;79.5;0.345333
83967;19/10/2001;1200;0;;18.6;;;;;
83967;20/10/2001;0;;;;;;;;3.885
83967;20/10/2001;1200;0;;19.4;;;;;
83967;21/10/2001;0;;26.2;;;;21.36;81.5;1.554
83967;21/10/2001;1200;0;;18.8;;;;;
83967;22/10/2001;0;;22.6;;;;17.8;57.25;5.18
83967;22/10/2001;1200;5;;13.5;;;;;
83967;23/10/2001;0;;24.1;;;;17.54;62;1.726.667
83967;23/10/2001;1200;0;;12;;;;;
83967;24/10/2001;0;;27.8;;;;20.2;58;1.726.667
83967;24/10/2001;1200;0;;13;;;;;
83967;25/10/2001;0;;32.8;;;;23.08;67.75;1.726.667
83967;25/10/2001;1200;0;;16.6;;;;;
83967;26/10/2001;0;;32.6;;;;24.36;65.75;2.762.667
83967;26/10/2001;1200;0;;17.8;;;;;
83967;27/10/2001;0;;35;;;;26.44;63.5;0.863333
83967;27/10/2001;1200;0;;20;;;;;
83967;28/10/2001;0;;35.6;;;;26.4;68;1.381.333
83967;28/10/2001;1200;0;;21;;;;;
83967;29/10/2001;0;;30.7;;;;24.62;83.75;2.244.667
83967;29/10/2001;1200;0;;21.4;;;;;
83967;30/10/2001;0;;28.4;;;;23.56;81;2.762.667
83967;30/10/2001;1200;0.4;;21;;;;;
83967;31/10/2001;0;;;;;;;;3.367
83967;31/10/2001;1200;0;;18;;;;;
83967;01/11/2001;0;;25.2;;;;19.64;68.25;1.899.333
83967;01/11/2001;1200;0;;14.2;;;;;
83967;02/11/2001;0;;24;;;;18;75;2.935.333
83967;02/11/2001;1200;0.8;;13;;;;;
83967;03/11/2001;0;;;;;;;;2.849
83967;03/11/2001;1200;2;;15.5;;;;;
83967;04/11/2001;0;;25.6;;;;19.96;75.25;2.59
83967;04/11/2001;1200;0;;15.8;;;;;
83967;05/11/2001;0;;31.6;;;;23.32;69.25;1.036
83967;05/11/2001;1200;0;;15.8;;;;;
83967;06/11/2001;0;;35;;;;26.92;57.25;1.381.333
83967;06/11/2001;1200;0;;19.4;;;;;
83967;07/11/2001;0;;27.7;;;;22.74;89.75;1.726.667
83967;07/11/2001;1200;0;;20.8;;;;;
83967;08/11/2001;0;;25;;;;20.84;83.75;2.244.667
83967;08/11/2001;1200;14;;18.8;;;;;
83967;09/11/2001;0;;26;;;;20.96;76.5;3.971.333
83967;09/11/2001;1200;0;;18;;;;;
83967;10/11/2001;0;;21.9;;;;20.62;95;1.899.333
83967;10/11/2001;1200;0;;19.3;;;;;
83967;11/11/2001;0;;26.9;;;;22.2;74.25;2.244.667
83967;11/11/2001;1200;0;;20.2;;;;;
83967;12/11/2001;0;;29.8;;;;22.28;64.75;1.036
83967;12/11/2001;1200;0;;15.3;;;;;
83967;13/11/2001;0;;30.3;;;;22.94;65.5;1.899.333
83967;13/11/2001;1200;0;;15;;;;;
83967;14/11/2001;0;;28;;;;23.98;72.75;1.381.333
83967;14/11/2001;1200;1;;20;;;;;
83967;15/11/2001;0;;25.2;;;;21.76;73.75;2.244.667
83967;15/11/2001;1200;0;;20.5;;;;;
83967;16/11/2001;0;;26.8;;;;19.88;69.25;2.762.667
83967;16/11/2001;1200;0;;14;;;;;
83967;17/11/2001;0;;24.8;;;;18.8;65.25;2.244.667
83967;17/11/2001;1200;0;;14.8;;;;;
83967;18/11/2001;0;;30;;;;21.96;65.5;1.036
83967;18/11/2001;1200;0;;13.6;;;;;
83967;19/11/2001;0;;30.6;;;;23.34;63.5;1.899.333
83967;19/11/2001;1200;0;;16;;;;;
83967;20/11/2001;0;;33.6;;;;24.24;70.25;1.554
83967;20/11/2001;1200;0;;17;;;;;
83967;21/11/2001;0;;34.2;;;;25;76.5;2.244.667
83967;21/11/2001;1200;0;;20.3;;;;;
83967;22/11/2001;0;;30;;;;24.5;77.75;1.726.667
83967;22/11/2001;1200;15;;20.2;;;;;
83967;23/11/2001;0;;31.5;;;;24.7;80.75;1.726.667
83967;23/11/2001;1200;0;;20.8;;;;;
83967;24/11/2001;0;;32.1;;;;23.7;79.5;2.072
83967;24/11/2001;1200;0.4;;22;;;;;
83967;25/11/2001;0;;20.6;;;;18.64;87.75;2.762.667
83967;25/11/2001;1200;1;;18;;;;;
83967;26/11/2001;0;;26.4;;;;21.52;92.5;2.072
83967;26/11/2001;1200;13;;17.2;;;;;
83967;27/11/2001;0;;24.2;;;;21.78;72.25;4.144
83967;27/11/2001;1200;73;;21;;;;;
83967;28/11/2001;0;;25.6;;;;20.32;71.75;1.726.667
83967;28/11/2001;1200;0.4;;16.8;;;;;
83967;29/11/2001;0;;25.2;;;;20.46;70.75;3.453.333
83967;29/11/2001;1200;0;;15.3;;;;;
83967;30/11/2001;0;;32;;;;21.66;91.25;2.072
83967;30/11/2001;1200;15;;17;;;;;
83967;01/12/2001;0;;24.2;;;;19.34;79.5;1.726.667
83967;01/12/2001;1200;0;;15;;;;;
83967;02/12/2001;0;;27.8;;;;21.14;73.75;2.072
